Time,HCSR04_001,HCSR04_002,HCSR04_003,HCSR04_004,HCSR04_005,HCSR04_006,HCSR04_007,ObjectClass
1609838191,54.14,54.82,55.29,52.6,48.45,48.69,73.18,EMPTY_SEVEN2
1609838208,54.93,54.76,55.69,52.53,48.41,48.69,58.52,EMPTY_SEVEN2
1609838226,54.43,54.73,55.65,52.58,48.37,49.02,97.52,EMPTY_SEVEN2
1609838243,54.53,54.9,55.23,52.6,48.47,48.62,57.78,EMPTY_SEVEN2
1609838261,54.91,55.27,55.7,52.66,48.42,49.11,49.72,EMPTY_SEVEN2
1609838279,54.97,55.27,55.67,53.01,48.47,48.65,34.64,EMPTY_SEVEN2
1609838296,54.87,54.84,55.63,52.6,48.39,48.72,18.18,EMPTY_SEVEN2
1609838314,54.94,54.83,55.32,52.58,48.4,48.64,59.69,EMPTY_SEVEN2
1609838331,54.97,55.22,55.24,52.64,48.51,48.67,47.01,EMPTY_SEVEN2
1609838349,54.98,55.33,55.75,53.0,48.45,49.16,89.24,EMPTY_SEVEN2
1609838366,55.0,55.31,55.28,52.98,48.41,48.67,12.25,EMPTY_SEVEN2
1609838384,54.52,54.75,55.29,53.07,48.36,49.14,19.91,EMPTY_SEVEN2
1609838401,54.91,55.2,55.21,52.99,48.42,49.16,88.81,EMPTY_SEVEN2
1609838419,54.95,54.76,55.73,52.98,48.42,48.65,89.24,EMPTY_SEVEN2
1609838436,54.55,55.24,55.31,52.96,48.42,49.11,14.7,EMPTY_SEVEN2
1609838454,55.0,54.85,55.29,53.0,48.48,49.38,89.64,EMPTY_SEVEN2
1609838472,54.92,55.28,55.23,53.0,48.44,49.14,89.85,EMPTY_SEVEN2
1609838489,54.98,55.25,55.28,52.96,48.38,48.71,88.99,EMPTY_SEVEN2
1609838507,54.94,55.24,55.34,52.98,48.41,48.94,89.54,EMPTY_SEVEN2
1609838524,54.92,54.87,55.22,52.91,48.44,48.67,89.62,EMPTY_SEVEN2
1609838542,54.91,54.89,55.3,53.0,48.36,49.07,89.64,EMPTY_SEVEN2
1609838559,54.95,55.58,55.27,53.06,47.44,48.65,3.69,EMPTY_SEVEN2
1609838577,54.89,55.25,55.76,52.96,48.42,48.7,27.32,EMPTY_SEVEN2
1609838594,54.94,55.32,55.32,53.02,48.48,49.14,33.75,EMPTY_SEVEN2
1609838612,55.01,55.3,55.33,53.02,48.42,48.69,89.62,EMPTY_SEVEN2
1609838630,54.97,55.25,55.37,53.47,48.49,48.76,0.61,EMPTY_SEVEN2
1609838647,54.91,55.26,55.2,52.54,48.44,48.66,92.57,EMPTY_SEVEN2
1609838665,54.92,54.86,55.22,52.57,48.37,48.69,93.6,EMPTY_SEVEN2
